embedding,configuration,uq_method,space,num_folds,accuracy,kappa,error_auroc_confidence_complement,error_auroc_total_uncertainty,error_auroc_epistemic,error_auprc_confidence_complement,error_auprc_total_uncertainty,error_auprc_epistemic,error_auprc_total_uncertainty_lift,error_auprc_epistemic_lift,aurc,ece,source
distilroberta,Embeddings + XYZ + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.6744565217391304,0.5441191474424343,0.7012035907280333,0.7089742543304923,0.6640545180838225,0.5480876833212565,0.5573010174209626,0.5265068435564256,1.7119096361512038,1.6173165144304225,0.2085922623976246,0.1207156248714612,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\full_pca032\subsample_ensemble\fold_metrics.csv
distilroberta,Embeddings + XYZ + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.6429347826086956,0.5301879357074736,0.618567710243158,0.614860961541678,0.6366408442277778,0.4607916567083352,0.4404140548694185,0.4615824366617189,1.233427490045251,1.2927118469673708,0.2642284120986603,0.1360667548896763,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\full_pca032\tabicl\summary.csv
distilroberta,Embeddings + XYZ + depth: PCA 32,TabICLv2: hidden,hidden,,0.6380434782608696,0.5290969323899184,0.6455382128295246,0.6542709660256508,0.6217840498078999,0.47153478890810985,0.4824728157779357,0.4436116307328556,1.3329579294765792,1.2255936945171988,0.2464049612433591,0.2057156936957823,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\full_pca032\tabicl\summary.csv
distilroberta,Embeddings + XYZ + depth: PCA 32,TabICLv2: model input,model_input,,0.6119565217391304,0.4871052106590731,0.5828071903717083,0.5694371887298436,0.5847799155186053,0.4716294262840557,0.4553620621269499,0.43834257613105,1.1734820648649689,1.1296223250436022,0.3205502114525494,0.1613141091368822,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\distilroberta\full_pca032\tabicl\summary.csv
e5-base,Embeddings + XYZ + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.65,0.5113256076026123,0.6800567107750473,0.6852444806405189,0.6386975251838792,0.5106406944762274,0.5443990091397595,0.4794882195030474,1.5554257403993128,1.3699663414372782,0.2413596082561183,0.1466765578188325,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\full_pca032\deep_ensemble\fold_metrics.csv
e5-base,Embeddings + XYZ + depth: PCA 32,LLLA,classification_head,11.0,0.6532608695652173,0.5165713170504388,0.6520558734397739,0.6751205155552737,0.5995649305560836,0.505888243940297,0.5543126842989955,0.4635843441499726,1.598644732147573,1.3369830614983536,0.2413854244574956,0.1473543323495465,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\full_pca032\laplace\fold_metrics.csv
e5-base,Embeddings + XYZ + depth: PCA 32,MC dropout,classification_head,11.0,0.6679347826086957,0.5368399412604317,0.6647554529849424,0.6762853457211371,0.6520053136003716,0.470723825533491,0.5006890435853416,0.4675862120673695,1.5078033391113397,1.4081155977151554,0.2315479778625665,0.1175533374204583,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\full_pca032\mc_dropout\fold_metrics.csv
e5-base,Embeddings + XYZ + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.6440217391304348,0.5039447639131162,0.7040203562340966,0.7066104479665062,0.6554466436768098,0.5780393071790423,0.5893005027507915,0.5258401030482704,1.6554395802464983,1.4771691444409432,0.2346666294266956,0.1327729135913693,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\full_pca032\subsample_ensemble\fold_metrics.csv
e5-base,Embeddings + XYZ + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.628804347826087,0.5128267152940593,0.6233012878512739,0.622343340111942,0.5873194040729863,0.4879334942636544,0.4671571516119879,0.4503944701166394,1.2585199984861752,1.2133613836231574,0.2799766498995529,0.1504236365094687,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\full_pca032\tabicl\summary.csv
e5-base,Embeddings + XYZ + depth: PCA 32,TabICLv2: hidden,hidden,,0.6271739130434782,0.5146671834363028,0.6303932070476124,0.6352817680674647,0.5756994305521168,0.4732409794033104,0.4697360764508577,0.4215064332533998,1.2599334995183356,1.1305711912336087,0.2594750890890713,0.2016047502814984,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\full_pca032\tabicl\summary.csv
e5-base,Embeddings + XYZ + depth: PCA 32,TabICLv2: model input,model_input,,0.5880434782608696,0.4624813757689602,0.5863323562834388,0.5865518267256473,0.62193411985037,0.49298708791892765,0.5110922908884646,0.5123055450729217,1.2406461942411278,1.2435912967469338,0.3320560464041862,0.1838504796252441,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-base\full_pca032\tabicl\summary.csv
e5-large,Embeddings + XYZ + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.6505434782608696,0.5123733710596451,0.6856799853443875,0.6904238570863591,0.6345618834396569,0.5298045873634813,0.5473550599624719,0.4765192210438534,1.5663037485706817,1.3636008813696583,0.2413020972771396,0.1372119579302227,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\full_pca032\deep_ensemble\fold_metrics.csv
e5-large,Embeddings + XYZ + depth: PCA 32,LLLA,classification_head,11.0,0.6483695652173913,0.5082712548344385,0.6562417813339276,0.6761966891962266,0.5920644272045854,0.5141615616282547,0.5584073629226491,0.4803333898703882,1.5880518512792494,1.3660176775293884,0.2467148698624449,0.1475411543379658,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\full_pca032\laplace\fold_metrics.csv
e5-large,Embeddings + XYZ + depth: PCA 32,MC dropout,classification_head,11.0,0.658695652173913,0.5256733695489109,0.67224122889996,0.6828303817936395,0.6540411097770422,0.49621046068210434,0.5151475798127008,0.4754555982562119,1.5093495969034543,1.3930546190946336,0.2354748075052491,0.117443682188573,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\full_pca032\mc_dropout\fold_metrics.csv
e5-large,Embeddings + XYZ + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.6461956521739131,0.5072876589618149,0.7011158352486115,0.7047392921998288,0.6537824185336703,0.5677454278841696,0.5862170347182795,0.5207982422069088,1.6568960735508975,1.4719950317368853,0.23446125164826,0.1311499556283587,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\full_pca032\subsample_ensemble\fold_metrics.csv
e5-large,Embeddings + XYZ + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.6369565217391304,0.5241321583242415,0.6569033434836811,0.6543895996403097,0.5785762093560319,0.49820361150268483,0.4878292935824854,0.437842413809662,1.3437214074727142,1.206032996122422,0.2454599641030839,0.1413089542806171,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\full_pca032\tabicl\summary.csv
e5-large,Embeddings + XYZ + depth: PCA 32,TabICLv2: hidden,hidden,,0.6402173913043478,0.5324623681874203,0.63661462153581,0.6467526505572966,0.5790486717720136,0.48010622551695525,0.4755575403735275,0.4176067587988302,1.321791350887146,1.1607196921296792,0.2434600891264435,0.1931698935640891,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\full_pca032\tabicl\summary.csv
e5-large,Embeddings + XYZ + depth: PCA 32,TabICLv2: model input,model_input,,0.5554347826086956,0.4150735005506809,0.6324037435585816,0.6194060737132714,0.6331262350537563,0.5657665165628085,0.5515993924263252,0.5351769227622076,1.2407614695164282,1.203820950956555,0.3302908481777818,0.1996734758832975,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-large\full_pca032\tabicl\summary.csv
e5-mistral,Embeddings + XYZ + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.6635869565217392,0.5300348603164156,0.6795259056971497,0.6929920457650216,0.6453625346588542,0.5041146816155353,0.5395122660524327,0.4562773152847743,1.603719821545196,1.356300904885274,0.2257858041492204,0.1413831891249055,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\full_pca032\deep_ensemble\fold_metrics.csv
e5-mistral,Embeddings + XYZ + depth: PCA 32,LLLA,classification_head,11.0,0.6673913043478261,0.5371422107591274,0.642774264972004,0.6664498396271619,0.5977097811843506,0.46920712416120347,0.5217588536460096,0.4553841048245682,1.5686867495239505,1.3691286811719046,0.2297955765384924,0.1514314878650981,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\full_pca032\laplace\fold_metrics.csv
e5-mistral,Embeddings + XYZ + depth: PCA 32,MC dropout,classification_head,11.0,0.6706521739130434,0.5404240626443013,0.670453755262074,0.6874110827449325,0.6522324015082334,0.48545992525465104,0.515735638188721,0.4567128766227302,1.5659299905400108,1.386718965323141,0.2249058522826598,0.120696920690977,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\full_pca032\mc_dropout\fold_metrics.csv
e5-mistral,Embeddings + XYZ + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.6673913043478261,0.534918234991768,0.6998201017649188,0.7114289711744068,0.6799039177867329,0.5631797840197328,0.5771651514145718,0.5484909841842691,1.7352677754947912,1.6490578609461688,0.213688727568924,0.1304138337950343,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\full_pca032\subsample_ensemble\fold_metrics.csv
e5-mistral,Embeddings + XYZ + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.6695652173913044,0.5668660588110033,0.6372714456596036,0.6412124060150376,0.6539537764866712,0.45663141002826013,0.4395616893484209,0.4419458663324972,1.3302524809228526,1.3374677533746626,0.2256201540905849,0.1274069795102911,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\full_pca032\tabicl\summary.csv
e5-mistral,Embeddings + XYZ + depth: PCA 32,TabICLv2: hidden,hidden,,0.6396739130434783,0.532332868957977,0.6735123040785493,0.6878699457039203,0.6173606492463007,0.49800561190369297,0.5282389792838251,0.4349389308160193,1.4660025971074486,1.2070703358996615,0.2214330350441867,0.205472785659438,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\full_pca032\tabicl\summary.csv
e5-mistral,Embeddings + XYZ + depth: PCA 32,TabICLv2: model input,model_input,,0.625,0.5101738466168199,0.6353308128544424,0.6428015122873346,0.6434341524889728,0.4884633583805297,0.510251066453172,0.47549484145976,1.3606695105417919,1.2679862438926934,0.2537214515979341,0.1478183948095014,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-mistral\full_pca032\tabicl\summary.csv
e5-small,Embeddings + XYZ + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.6521739130434783,0.5153663594748802,0.6812864583333333,0.6844608673437735,0.6421791038703913,0.5123644637762108,0.5375934567640543,0.4734507578756927,1.5455811881966564,1.3611709288926166,0.2421192093694023,0.1431402486465547,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca032\deep_ensemble\fold_metrics.csv
e5-small,Embeddings + XYZ + depth: PCA 32,LLLA,classification_head,11.0,0.6494565217391305,0.5141867736828989,0.6576523628815154,0.6719539864881676,0.5963819829767382,0.4968742195792274,0.5359943278223481,0.4692599203326553,1.5290380824699545,1.3386639587784277,0.2469340053067044,0.1419139926119342,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca032\laplace\fold_metrics.csv
e5-small,Embeddings + XYZ + depth: PCA 32,MC dropout,classification_head,11.0,0.6641304347826087,0.5317314043715184,0.6689667318153167,0.6774568662036194,0.6552441873288322,0.4827671001532362,0.5026744936676074,0.4654466422880629,1.4966360329262098,1.3857958281715788,0.2339888126950447,0.1107357432660848,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca032\mc_dropout\fold_metrics.csv
e5-small,Embeddings + XYZ + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.6396739130434783,0.4987144649141153,0.7145092400727365,0.712831841978371,0.6711600435658379,0.6098919900825233,0.6026292532695936,0.5438154054321638,1.6724552428598076,1.5092312910937882,0.2362268547279088,0.1357294318144735,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca032\subsample_ensemble\fold_metrics.csv
e5-small,Embeddings + XYZ + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.65,0.5414945923555863,0.6390660379318225,0.6387752134444006,0.6260659236793452,0.47087618699113365,0.4582078424280992,0.4455660406685977,1.3091652640802836,1.2730458304817078,0.2450461967835094,0.1404301268703987,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca032\tabicl\summary.csv
e5-small,Embeddings + XYZ + depth: PCA 32,TabICLv2: hidden,hidden,,0.6380434782608696,0.5283965003806109,0.6597027180502478,0.6717530989251603,0.5785193200014325,0.5004697177238449,0.5119251621057648,0.4216333167741861,1.414327775187098,1.1648728271238775,0.2355337838869216,0.1921205013397728,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca032\tabicl\summary.csv
e5-small,Embeddings + XYZ + depth: PCA 32,TabICLv2: model input,model_input,,0.6054347826086957,0.4824881047110845,0.634332141391061,0.6240027993333037,0.6217944913472905,0.5125325329211599,0.50927426170315,0.4962754216701706,1.290722646740766,1.2577779281998813,0.2898442197142095,0.1593010872440652,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\e5-small\full_pca032\tabicl\summary.csv
gte-base,Embeddings + XYZ + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.6472826086956521,0.5063747728528409,0.6899253388601465,0.6875633368867501,0.6294510758423272,0.5166355083941971,0.5516700007385608,0.4800296602442224,1.5640567047133307,1.3609469566246057,0.245576139706771,0.1481575956487137,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca032\deep_ensemble\fold_metrics.csv
gte-base,Embeddings + XYZ + depth: PCA 32,LLLA,classification_head,11.0,0.653804347826087,0.5144447915772766,0.6635543532586639,0.6784316722726664,0.6137977852730269,0.5046754439894386,0.5577712603104599,0.4696902065426879,1.6111446137696173,1.3567189639537611,0.2409402021188592,0.1450327142911112,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca032\laplace\fold_metrics.csv
gte-base,Embeddings + XYZ + depth: PCA 32,MC dropout,classification_head,11.0,0.6673913043478261,0.5340185201901604,0.6816107278959358,0.6891630245037128,0.6610941376207301,0.48814125082592447,0.5180994044944746,0.4742060979825336,1.5576844841010349,1.4257176802089246,0.2252573479820278,0.1183195254077081,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca032\mc_dropout\fold_metrics.csv
gte-base,Embeddings + XYZ + depth: PCA 32,Subsample Ensemble,classification_head,11.0,0.6445652173913043,0.5037540367601181,0.7105592256241264,0.7110160342274979,0.6834813082925237,0.5910109768052324,0.6029253449067039,0.5539389932978684,1.6963037226732953,1.5584827945995074,0.2357312631594122,0.1410581684792818,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca032\subsample_ensemble\fold_metrics.csv
gte-base,Embeddings + XYZ + depth: PCA 32,TabICLv2: encoder input,encoder_input,,0.6505434782608696,0.5416164613900436,0.6333303450435317,0.6384935901183753,0.645471896433671,0.46993266921226323,0.4654138764271116,0.4679793234475256,1.3318219792004438,1.3391632272837435,0.2507065944162344,0.1341211621491337,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca032\tabicl\summary.csv
gte-base,Embeddings + XYZ + depth: PCA 32,TabICLv2: hidden,hidden,,0.6271739130434782,0.5140416042971806,0.6620589557932607,0.6758441925916194,0.6523664677557084,0.5081504649121112,0.5192581742636901,0.4773081469475271,1.392762449920102,1.2802434262149414,0.2392079370681423,0.2011843945806958,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca032\tabicl\summary.csv
gte-base,Embeddings + XYZ + depth: PCA 32,TabICLv2: model input,model_input,,0.6043478260869565,0.4784359151570607,0.6388956142778085,0.6373786959443434,0.6356801921100483,0.5331476102527533,0.524012966167733,0.5077918777130892,1.324428376028336,1.283430020593522,0.2864033245359078,0.1480634568507045,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-base\full_pca032\tabicl\summary.csv
gte-large,Embeddings + XYZ + depth: PCA 32,Deep Ensemble,classification_head,11.0,0.6456521739130435,0.5055632623066207,0.6950751120613083,0.6983332210142814,0.6299325018734059,0.5403973871834108,0.5723892387335955,0.4828683420969134,1.6153315939721102,1.3626959347520258,0.2394552997246179,0.1473156485382629,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca032\deep_ensemble\fold_metrics.csv
gte-large,Embeddings + XYZ + depth: PCA 32,LLLA,classification_head,11.0,0.6483695652173913,0.5075228331811209,0.6576021122700555,0.6675614277185543,0.5874395430056369,0.4903166361062322,0.5216222120543648,0.4571021929299261,1.4834387483462614,1.2999505950402845,0.2468024325517264,0.1469894370307092,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca032\laplace\fold_metrics.csv
gte-large,Embeddings + XYZ + depth: PCA 32,MC dropout,classification_head,11.0,0.6467391304347826,0.5078659331605316,0.691082094376212,0.7002551655620312,0.65914755434618,0.5299988947675153,0.5502311196002964,0.4899500836204786,1.5575773231762235,1.3869356213256625,0.2370144261902248,0.1224704673432785,C:\Users\p06596\Documents\check\CNR-BOVINO\progetti_BOVINO\geological-transformer\src\results_uq\unified_feature_representation_study\stage4_all_embeddings_ablation\gte-large\full_pca032\mc_dropout\fold_metrics.csv
